week,location_key,new_confirmed,new_deceased,new_hospitalized_patients,new_persons_fully_vaccinated,life_expectancy,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,country_name
2021-11-22/2021-11-28,ES,14930.0,14.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-11-22/2021-11-28,IT,64353.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-11-22/2021-11-28,US,389786.0,4390.0,892.0,-116422.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2021-11-29/2021-12-05,DE,335709.0,2561.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2021-11-29/2021-12-05,ES,21411.0,26.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-11-29/2021-12-05,IT,82008.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-11-29/2021-12-05,US,641960.0,6943.0,1285.0,2230760.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2021-12-06/2021-12-12,DE,289733.0,2186.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2021-12-06/2021-12-12,ES,27331.0,28.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-12-06/2021-12-12,IT,96690.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-12-06/2021-12-12,US,652381.0,7324.0,2032.0,2547325.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2021-12-13/2021-12-19,DE,224200.0,1698.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2021-12-13/2021-12-19,ES,59498.0,48.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-12-13/2021-12-19,IT,141090.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-12-13/2021-12-19,US,842253.0,7565.0,3884.0,1448651.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2021-12-20/2021-12-26,DE,148010.0,1080.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2021-12-20/2021-12-26,ES,160404.0,50.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-12-20/2021-12-26,IT,222289.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-12-20/2021-12-26,US,1405134.0,8713.0,8318.0,841377.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2021-12-27/2022-01-02,DE,154675.0,799.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2021-12-27/2022-01-02,ES,292930.0,68.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2021-12-27/2022-01-02,IT,601060.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2021-12-27/2022-01-02,US,3024038.0,8469.0,13854.0,806569.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-01-03/2022-01-09,DE,269330.0,700.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-01-03/2022-01-09,ES,310101.0,116.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-01-03/2022-01-09,IT,991954.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-01-03/2022-01-09,US,4873685.0,11267.0,13246.0,1429153.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-01-10/2022-01-16,DE,401787.0,522.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-01-10/2022-01-16,ES,332788.0,44.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-01-10/2022-01-16,IT,1103907.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-01-10/2022-01-16,US,5153090.0,13292.0,9822.0,892666.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-01-17/2022-01-23,DE,697131.0,556.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-01-17/2022-01-23,ES,346739.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-01-17/2022-01-23,IT,1087087.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-01-17/2022-01-23,US,4259082.0,14374.0,5867.0,3774159.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-01-24/2022-01-30,DE,993045.0,557.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-01-24/2022-01-30,ES,210417.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-01-24/2022-01-30,IT,895268.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-01-24/2022-01-30,US,3088355.0,16214.0,3552.0,1035164.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-01-31/2022-02-06,DE,1148515.0,488.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-01-31/2022-02-06,ES,120106.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-01-31/2022-02-06,IT,622763.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-01-31/2022-02-06,US,1675716.0,15863.0,2083.0,822414.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-02-07/2022-02-13,DE,1120964.0,234.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-02-07/2022-02-13,ES,90105.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-02-07/2022-02-13,IT,429434.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-02-07/2022-02-13,US,1035591.0,14791.0,1327.0,727898.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-02-14/2022-02-20,DE,89239.0,9.0,,,,82786787.0,40126479.0,41172726.0,7401202.0,7586334.0,9513883.0,10265460.0,10205383.0,13258896.0,10159451.0,7543815.0,5313340.0,Germany
2022-02-14/2022-02-20,ES,41763.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-02-14/2022-02-20,IT,317560.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-02-14/2022-02-20,US,565952.0,11791.0,902.0,643882.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-02-21/2022-02-27,ES,35305.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-02-21/2022-02-27,IT,257196.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-02-21/2022-02-27,US,373300.0,11059.0,553.0,507022.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-02-28/2022-03-06,ES,29656.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-02-28/2022-03-06,IT,229675.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-02-28/2022-03-06,US,251665.0,7288.0,500.0,510674.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-03-07/2022-03-13,ES,26921.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-03-07/2022-03-13,IT,305998.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-03-07/2022-03-13,US,185104.0,6540.0,309.0,259993.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-03-14/2022-03-20,ES,22130.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-03-14/2022-03-20,IT,442006.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-03-14/2022-03-20,US,166231.0,1617.0,372.0,331610.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-03-21/2022-03-27,ES,19697.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-03-21/2022-03-27,IT,450904.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-03-21/2022-03-27,US,170691.0,4112.0,345.0,251093.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-03-28/2022-04-03,ES,14351.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-03-28/2022-04-03,IT,440245.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-03-28/2022-04-03,US,161254.0,3217.0,422.0,259265.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-04-04/2022-04-10,ES,4849.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-04-04/2022-04-10,IT,397256.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-04-04/2022-04-10,US,201855.0,2591.0,602.0,367183.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-04-11/2022-04-17,ES,4481.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-04-11/2022-04-17,IT,376196.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-04-11/2022-04-17,US,208431.0,2785.0,669.0,359679.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-04-18/2022-04-24,ES,5790.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-04-18/2022-04-24,IT,376972.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-04-18/2022-04-24,US,300438.0,2082.0,809.0,269846.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-04-25/2022-05-01,ES,7037.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-04-25/2022-05-01,IT,327485.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-04-25/2022-05-01,US,330063.0,1897.0,1022.0,246701.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-05-02/2022-05-08,ES,8575.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-05-02/2022-05-08,IT,257580.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-05-02/2022-05-08,US,464752.0,3685.0,1124.0,265365.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-05-09/2022-05-15,ES,9015.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-05-09/2022-05-15,IT,225943.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-05-09/2022-05-15,US,487021.0,1722.0,1432.0,323615.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-05-16/2022-05-22,ES,8454.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-05-16/2022-05-22,IT,162749.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-05-16/2022-05-22,US,150698.0,375.0,1487.0,148231.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-05-23/2022-05-29,ES,6530.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-05-23/2022-05-29,IT,116741.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-05-23/2022-05-29,US,154143.0,368.0,1504.0,172130.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-05-30/2022-06-05,ES,6987.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-05-30/2022-06-05,IT,97907.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-05-30/2022-06-05,US,141797.0,329.0,1339.0,193353.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-06-06/2022-06-12,ES,7830.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-06-06/2022-06-12,IT,127202.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-06-06/2022-06-12,US,160409.0,358.0,1448.0,112905.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-06-13/2022-06-19,ES,10341.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-06-13/2022-06-19,IT,196348.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-06-13/2022-06-19,US,137695.0,320.0,1545.0,150227.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-06-20/2022-06-26,ES,14469.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-06-20/2022-06-26,IT,309804.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-06-20/2022-06-26,US,163358.0,318.0,1772.0,139307.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-06-27/2022-07-03,ES,14675.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-06-27/2022-07-03,IT,468092.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-06-27/2022-07-03,US,173041.0,417.0,1912.0,95575.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-07-04/2022-07-10,ES,11466.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-07-04/2022-07-10,IT,588875.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-07-04/2022-07-10,US,169579.0,347.0,2193.0,123573.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-07-11/2022-07-17,ES,6338.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-07-11/2022-07-17,IT,628222.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-07-11/2022-07-17,US,200586.0,398.0,2461.0,158930.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-07-18/2022-07-24,ES,3214.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-07-18/2022-07-24,IT,457079.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-07-18/2022-07-24,US,187798.0,486.0,2377.0,186142.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-07-25/2022-07-31,ES,308.0,0.0,,,,19357122.0,8224314.0,8300422.0,1513858.0,1713301.0,1703871.0,2111146.0,2739366.0,2474428.0,1899658.0,1399847.0,992477.0,Spain
2022-07-25/2022-07-31,IT,332468.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-07-25/2022-07-31,US,173456.0,517.0,1892.0,219890.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-08-01/2022-08-07,IT,237449.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-08-01/2022-08-07,US,153596.0,489.0,1810.0,-215177.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-08-08/2022-08-14,IT,154987.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-08-08/2022-08-14,US,122778.0,502.0,1548.0,240164.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
2022-08-15/2022-08-21,IT,127160.0,0.0,,,,55443101.0,26986652.0,28456449.0,4633566.0,5231560.0,5623413.0,6471216.0,8507701.0,8610615.0,6764526.0,5533564.0,4066940.0,Italy
2022-08-15/2022-08-21,US,107459.0,400.0,669.0,180458.0,77.97359487904967,341338766.0,167361582.0,172779253.0,42034674.0,43600405.0,47667343.0,45409648.0,42444067.0,45231261.0,38309532.0,22458802.0,12982024.0,United States of America
